Date,INFY.NS
2008-07-14,136.0868377685547
2008-07-15,135.13323974609375
2008-07-16,135.3913116455078
2008-07-17,138.4270782470703
2008-07-18,135.37384033203125
2008-07-21,136.58985900878906
2008-07-22,138.07708740234375
2008-07-23,140.17234802246094
2008-07-24,137.11477661132812
2008-07-25,135.6581268310547
2008-07-28,134.67831420898438
2008-07-29,134.7876434326172
2008-07-30,140.15484619140625
2008-07-31,138.52761840820312
2008-08-01,143.4267578125
2008-08-04,145.12396240234375
2008-08-05,146.84742736816406
2008-08-06,148.6671142578125
2008-08-07,151.01171875
2008-08-08,146.93930053710938
2008-08-11,146.13446044921875
2008-08-12,140.3166961669922
2008-08-13,142.24571228027344
2008-08-14,148.1553497314453
2008-08-18,149.10455322265625
2008-08-19,148.08970642089844
2008-08-20,148.66278076171875
2008-08-21,145.35142517089844
2008-08-22,148.41773986816406
2008-08-25,149.2882537841797
2008-08-26,148.54898071289062
2008-08-27,149.44134521484375
2008-08-28,148.6715087890625
2008-08-29,153.01950073242188
2008-09-01,150.7623748779297
2008-09-02,155.3072052001953
2008-09-04,156.51016235351562
2008-09-05,149.80006408691406
2008-09-08,153.10260009765625
2008-09-09,153.05006408691406
2008-09-10,153.951171875
2008-09-11,153.15509033203125
2008-09-12,143.82484436035156
2008-09-15,138.06396484375
2008-09-16,137.03607177734375
2008-09-17,138.1383819580078
2008-09-18,133.44915771484375
2008-09-19,142.15823364257812
2008-09-22,142.59132385253906
2008-09-23,135.072021484375
2008-09-24,133.3529052734375
2008-09-25,131.82630920410156
2008-09-26,126.58161926269531
2008-09-29,121.89240264892578
2008-09-30,122.30797576904297
2008-10-01,126.79158782958984
2008-10-03,121.76995849609375
2008-10-06,115.36170196533203
2008-10-07,113.88762664794922
2008-10-08,109.72770690917969
2008-10-10,107.18623352050781
2008-10-13,115.35294342041016
2008-10-14,122.29923248291016
2008-10-15,116.82705688476562
2008-10-16,111.32684326171875
2008-10-17,106.01611328125
2008-10-20,114.10781860351562
2008-10-21,118.78385925292969
2008-10-22,114.54852294921875
2008-10-23,113.11177062988281
2008-10-24,109.83715057373047
2008-10-27,110.33965301513672
2008-10-29,114.9715805053711
2008-10-31,122.42863464355469
2008-11-03,121.5163345336914
2008-11-04,117.39998626708984
2008-11-05,116.52738952636719
2008-11-06,109.80192565917969
2008-11-07,111.30921173095703
2008-11-10,117.98175048828125
2008-11-11,110.77152252197266
2008-11-12,111.01390838623047
2008-11-14,106.93720245361328
2008-11-17,108.62962341308594
2008-11-18,104.05487823486328
2008-11-19,103.36734008789062
2008-11-20,98.88519287109375
2008-11-21,104.42070770263672
2008-11-24,105.43873596191406
2008-11-25,104.18270111083984
2008-11-26,104.63663482666016
2008-11-27,104.63663482666016
2008-11-28,109.63883209228516
2008-12-01,108.5238265991211
2008-12-02,106.50971221923828
2008-12-03,101.94381713867188
2008-12-04,105.10379791259766
2008-12-05,100.000244140625
2008-12-08,102.04962158203125
2008-12-10,103.45992279052734
2008-12-11,100.03547668457031
2008-12-12,97.38671875
2008-12-15,97.1619873046875
2008-12-16,99.14521789550781
2008-12-17,100.62165069580078
2008-12-18,103.75079345703125
2008-12-19,105.00685119628906
2008-12-22,104.61019897460938
2008-12-23,103.66266632080078
2008-12-24,103.48193359375
2008-12-26,97.77457427978516
2008-12-29,98.1712417602539
2008-12-30,99.41846466064453
2008-12-31,98.32109069824219
2009-01-02,99.78868865966797
2009-01-05,103.37617492675781
2009-01-06,103.00155639648438
2009-01-07,104.67631530761719
2009-01-09,106.0733871459961
2009-01-12,102.22147369384766
2009-01-13,108.25498962402344
2009-01-14,114.90550231933594
2009-01-15,110.33075714111328
2009-01-16,111.71465301513672
2009-01-19,111.24309539794922
2009-01-20,110.33521270751953
2009-01-21,107.8759765625
2009-01-22,108.49739837646484
2009-01-23,106.18354797363281
2009-01-27,110.36605834960938
2009-01-28,113.4158935546875
2009-01-29,115.48285675048828
2009-01-30,115.17434692382812
2009-02-02,112.79443359375
2009-02-03,113.04566955566406
2009-02-04,112.97067260742188
2009-02-05,110.69660949707031
2009-02-06,113.60978698730469
2009-02-09,115.65473175048828
2009-02-10,115.3285903930664
2009-02-11,114.75567626953125
2009-02-12,110.58200073242188
2009-02-13,110.32637023925781
2009-02-16,107.66441345214844
2009-02-17,103.47752380371094
2009-02-18,103.90499114990234
2009-02-19,106.55378723144531
2009-02-20,103.75961303710938
2009-02-24,104.50004577636719
2009-02-25,107.31181335449219
2009-02-26,108.9468994140625
2009-02-27,108.5282211303711
2009-03-02,107.45289611816406
2009-03-03,105.56217956542969
2009-03-04,105.70320892333984
2009-03-05,104.18270111083984
2009-03-06,107.47930145263672
2009-03-09,105.95442962646484
2009-03-12,108.22411346435547
2009-03-13,114.32817840576172
2009-03-16,113.51282501220703
2009-03-17,111.54718017578125
2009-03-18,112.65338134765625
2009-03-19,114.34137725830078
2009-03-20,114.25324249267578
2009-03-23,117.34712982177734
2009-03-24,116.41720581054688
2009-03-25,118.02142333984375
2009-03-26,121.56484985351562
2009-03-27,118.5458755493164
2009-03-30,114.70276641845703
2009-03-31,116.6948471069336
2009-04-01,121.08882904052734
2009-04-02,125.1126708984375
2009-04-06,124.64108276367188
2009-04-08,125.61952209472656
2009-04-09,125.78258514404297
2009-04-13,124.222412109375
2009-04-15,120.81120300292969
2009-04-16,118.57233428955078
2009-04-17,123.16470336914062
2009-04-20,122.8253173828125
2009-04-21,120.09278869628906
2009-04-22,121.7367172241211
2009-04-23,127.84957122802734
2009-04-24,127.68647766113281
2009-04-27,126.56705474853516
2009-04-28,126.11312866210938
2009-04-29,133.03245544433594
2009-04-30,133.03245544433594
2009-05-04,143.51724243164062
2009-05-05,139.4494171142578
2009-05-06,138.67373657226562
2009-05-07,136.8667755126953
2009-05-08,134.0416717529297
2009-05-11,133.7729034423828
2009-05-12,140.89500427246094
2009-05-13,138.73545837402344
2009-05-14,138.1404571533203
2009-05-15,140.39698791503906
2009-05-18,158.66941833496094
2009-05-19,137.4132843017578
2009-05-20,134.9407958984375
2009-05-21,132.4287109375
2009-05-22,134.1827850341797
2009-05-25,133.19113159179688
2009-05-26,136.41720581054688
2009-05-27,139.98707580566406
2009-05-28,139.18060302734375
2009-05-29,141.4811553955078
2009-06-01,147.77468872070312
2009-06-02,148.84567260742188
2009-06-03,144.6896209716797
2009-06-04,144.85845947265625
2009-06-05,150.9908905029297
2009-06-08,154.83033752441406
2009-06-09,159.51409912109375
2009-06-10,160.7583465576172
2009-06-11,155.61685180664062
2009-06-12,153.61715698242188
2009-06-15,152.43069458007812
2009-06-16,153.27947998046875
2009-06-17,152.1062774658203
2009-06-18,153.37721252441406
2009-06-19,157.34552001953125
2009-06-22,156.99002075195312
2009-06-23,155.2969512939453
2009-06-24,156.2034912109375
2009-06-25,156.3411865234375
2009-06-26,162.38473510742188
2009-06-29,158.46092224121094
2009-06-30,157.88768005371094
2009-07-01,159.5496368408203
2009-07-02,159.67849731445312
2009-07-03,160.4339599609375
2009-07-06,156.52781677246094
2009-07-07,154.45701599121094
2009-07-08,151.6575164794922
2009-07-09,149.0934295654297
2009-07-10,152.96841430664062
2009-07-13,157.31886291503906
2009-07-14,161.02493286132812
2009-07-15,159.23411560058594
2009-07-16,159.540771484375
2009-07-17,165.8686981201172
2009-07-20,175.20950317382812
2009-07-21,172.69879150390625
2009-07-22,170.62355041503906
2009-07-23,174.0852813720703
2009-07-24,178.0757598876953
2009-07-27,180.23098754882812
2009-07-28,177.4892120361328
2009-07-29,176.39158630371094
2009-07-30,178.99114990234375
2009-07-31,183.4705352783203
2009-08-03,184.5459442138672
2009-08-04,181.6396942138672
2009-08-05,186.5145263671875
2009-08-06,182.9417266845703
2009-08-07,181.27528381347656
2009-08-10,185.54579162597656
2009-08-11,185.2791748046875
2009-08-12,181.5552520751953
2009-08-13,183.4216766357422
2009-08-14,181.5153045654297
2009-08-17,176.19602966308594
2009-08-18,175.38287353515625
2009-08-19,173.44090270996094
2009-08-20,176.90261840820312
2009-08-21,180.69317626953125
2009-08-24,184.4970245361328
2009-08-25,186.194580078125
2009-08-26,193.71788024902344
2009-08-27,194.7977294921875
2009-08-28,194.69554138183594
2009-08-31,189.4073944091797
2009-09-01,190.62945556640625
2009-09-02,192.4025115966797
2009-09-03,194.38894653320312
2009-09-04,195.61985778808594
2009-09-07,197.6773223876953
2009-09-08,195.86428833007812
2009-09-09,194.611083984375
2009-09-10,199.10818481445312
2009-09-11,201.5167694091797
2009-09-14,199.98361206054688
2009-09-15,201.79672241210938
2009-09-16,206.1960906982422
2009-09-17,209.91554260253906
2009-09-18,210.1243438720703
2009-09-22,214.20376586914062
2009-09-23,210.36427307128906
2009-09-24,203.03208923339844
2009-09-25,199.12599182128906
2009-09-29,204.0008087158203
2009-09-30,204.98292541503906
2009-10-01,207.6802978515625
2009-10-05,206.4671173095703
2009-10-06,205.51173400878906
2009-10-07,200.21469116210938
2009-10-08,196.48635864257812
2009-10-09,193.53573608398438
2009-10-12,199.02822875976562
2009-10-13,199.02822875976562
2009-10-14,200.49020385742188
2009-10-15,197.95042419433594
2009-10-16,195.49996948242188
2009-10-20,195.357177734375
2009-10-21,197.87899780273438
2009-10-22,197.571044921875
2009-10-23,201.75343322753906
2009-10-26,202.9942626953125
2009-10-27,200.2000732421875
2009-10-28,201.4588165283203
2009-10-29,197.142578125
2009-10-30,196.95057678222656
2009-11-03,191.3131103515625
2009-11-04,199.71359252929688
2009-11-05,198.329833984375
2009-11-06,198.05763244628906
2009-11-09,199.2627716064453
2009-11-10,197.99957275390625
2009-11-11,205.9268798828125
2009-11-12,207.68104553222656
2009-11-13,210.65377807617188
2009-11-16,209.96197509765625
2009-11-17,214.0996856689453
2009-11-18,217.22412109375
2009-11-19,215.13966369628906
2009-11-20,216.63497924804688
2009-11-23,214.8718719482422
2009-11-24,217.34913635253906
2009-11-25,217.6927947998047
2009-11-26,213.6666259765625
2009-11-27,207.81053161621094
2009-11-30,212.40797424316406
2009-12-01,213.87203979492188
2009-12-02,213.8407745361328
2009-12-03,212.19371032714844
2009-12-04,212.7873992919922
2009-12-07,213.4122772216797
2009-12-08,218.40252685546875
2009-12-09,219.29971313476562
2009-12-10,218.97828674316406
2009-12-11,219.6746826171875
2009-12-14,223.06700134277344
2009-12-15,223.7186279296875
2009-12-16,227.18682861328125
2009-12-17,228.44554138183594
2009-12-18,225.49514770507812
2009-12-21,224.0802001953125
2009-12-22,223.3927764892578
2009-12-23,230.655029296875
2009-12-24,231.37368774414062
2009-12-29,230.0658416748047
2009-12-30,230.3202667236328
2009-12-31,232.20384216308594
2010-01-04,233.23048400878906
2010-01-05,234.01161193847656
2010-01-06,230.59701538085938
2010-01-07,225.41476440429688
2010-01-08,219.9827117919922
2010-01-11,222.25457763671875
2010-01-12,230.94070434570312
2010-01-13,239.5598602294922
2010-01-14,240.1178436279297
2010-01-15,238.8724822998047
2010-01-18,239.84107971191406
2010-01-19,235.31051635742188
2010-01-20,237.25660705566406
2010-01-21,234.35525512695312
2010-01-22,229.92750549316406
2010-01-25,226.95469665527344
2010-01-27,223.3794708251953
2010-01-28,222.4420623779297
2010-01-29,220.9913787841797
2010-02-01,218.82664489746094
2010-02-02,217.81781005859375
2010-02-03,220.7860565185547
2010-02-04,216.84474182128906
2010-02-05,210.02890014648438
2010-02-08,214.57276916503906
2010-02-09,220.8395538330078
2010-02-10,220.22813415527344
2010-02-11,223.04017639160156
2010-02-15,223.0580596923828
2010-02-16,226.87890625
2010-02-17,224.84349060058594
2010-02-18,226.1825408935547
2010-02-19,226.0709228515625
2010-02-22,229.28021240234375
2010-02-23,230.43638610839844
2010-02-24,229.98995971679688
2010-02-25,233.654541015625
2010-02-26,232.2797088623047
2010-03-02,235.765869140625
2010-03-03,238.0198974609375
2010-03-04,234.23036193847656
2010-03-05,235.29269409179688
2010-03-08,237.4217987060547
2010-03-09,239.60008239746094
2010-03-10,237.39503479003906
2010-03-11,239.51075744628906
2010-03-12,238.64480590820312
2010-03-15,241.14437866210938
2010-03-16,243.9207763671875
2010-03-17,244.45196533203125
2010-03-18,248.85305786132812
2010-03-19,247.49159240722656
2010-03-22,246.156982421875
2010-03-23,247.77284240722656
2010-03-25,251.20530700683594
2010-03-26,247.71484375
2010-03-29,242.51918029785156
2010-03-30,236.04263305664062
2010-03-31,233.5295867919922
2010-04-01,238.39480590820312
2010-04-05,239.06439208984375
2010-04-06,236.68080139160156
2010-04-07,236.01132202148438
2010-04-08,237.79673767089844
2010-04-09,238.90818786621094
2010-04-12,239.5241241455078
2010-04-13,248.34420776367188
2010-04-15,250.10272216796875
2010-04-16,248.94227600097656
2010-04-19,245.666015625
2010-04-20,243.4700469970703
2010-04-21,242.14422607421875
2010-04-22,242.67544555664062
2010-04-23,243.4386749267578
2010-04-26,244.50991821289062
2010-04-27,244.37603759765625
2010-04-28,240.98826599121094
2010-04-29,241.84962463378906
2010-04-30,244.43856811523438
2010-05-03,240.5775146484375
2010-05-04,238.01100158691406
2010-05-05,240.40794372558594
2010-05-06,237.2968292236328
2010-05-07,233.6099090576172
2010-05-10,238.86355590820312
2010-05-11,237.52894592285156
2010-05-12,239.39920043945312
2010-05-13,241.58180236816406
2010-05-14,236.73886108398438
2010-05-17,233.56524658203125
2010-05-18,234.71238708496094
2010-05-19,232.36013793945312
2010-05-20,232.17266845703125
2010-05-21,230.47650146484375
2010-05-24,232.14138793945312
2010-05-25,226.16017150878906
2010-05-26,235.37857055664062
2010-05-27,237.38104248046875
2010-05-28,240.44334411621094
2010-05-31,238.6967315673828
2010-06-01,235.67486572265625
2010-06-02,237.10275268554688
2010-06-03,242.2888641357422
2010-06-04,245.06817626953125
2010-06-07,239.9225311279297
2010-06-08,238.38246154785156
2010-06-09,235.7286834716797
2010-06-10,237.5786895751953
2010-06-11,236.24960327148438
2010-06-14,246.63534545898438
2010-06-15,245.5846405029297
2010-06-16,248.7007598876953
2010-06-17,248.29220581054688
2010-06-18,250.2094268798828
2010-06-21,251.52072143554688
2010-06-22,248.4942626953125
2010-06-23,251.24668884277344
2010-06-24,253.48733520507812
2010-06-25,249.44613647460938
2010-06-28,252.25701904296875
2010-06-29,250.86956787109375
2010-06-30,250.64053344726562
2010-07-01,248.48974609375
2010-07-02,244.93801879882812
2010-07-05,246.37037658691406
2010-07-06,250.11070251464844
2010-07-07,249.80987548828125
2010-07-08,254.0081024169922
2010-07-09,258.0762939453125
2010-07-12,260.0608825683594
2010-07-13,251.15699768066406
2010-07-14,246.32101440429688
2010-07-15,247.8206787109375
2010-07-16,249.38331604003906
2010-07-19,248.79501342773438
2010-07-20,247.8251953125
2010-07-21,248.90283203125
2010-07-22,247.36273193359375
2010-07-23,250.2319793701172
2010-07-26,251.84840393066406
2010-07-27,254.03506469726562
2010-07-28,254.33155822753906
2010-07-29,254.4257354736328
2010-07-30,250.4071044921875
2010-08-02,251.17481994628906
2010-08-03,250.03883361816406
2010-08-04,258.1391296386719
2010-08-05,257.6676330566406
2010-08-06,257.17822265625
2010-08-09,258.152587890625
2010-08-10,254.05764770507812
2010-08-11,252.42764282226562
2010-08-12,248.9971466064453
2010-08-13,249.40579223632812
2010-08-16,248.02732849121094
2010-08-17,247.0034942626953
2010-08-18,252.09982299804688
2010-08-19,251.8618621826172
2010-08-20,248.71875
2010-08-23,251.73167419433594
2010-08-24,248.32809448242188
2010-08-25,248.83544921875
2010-08-26,248.3640594482422
2010-08-27,243.35752868652344
2010-08-30,242.50881958007812
2010-08-31,243.71224975585938
2010-09-01,249.3069610595703
2010-09-02,247.2280731201172
2010-09-03,249.42372131347656
2010-09-06,254.29110717773438
2010-09-07,257.2815246582031
2010-09-08,258.5791931152344
2010-09-09,259.9800720214844
2010-09-13,263.74285888671875
2010-09-14,267.21820068359375
2010-09-15,274.1555480957031
2010-09-16,266.3515625
2010-09-17,266.7287292480469
2010-09-20,270.1816711425781
2010-09-21,274.7212219238281
2010-09-22,270.693603515625
2010-09-23,271.4659118652344
2010-09-24,273.81878662109375
2010-09-27,272.3370361328125
2010-09-28,270.9001770019531
2010-09-29,272.1977233886719
2010-09-30,273.9444885253906
2010-10-01,278.582763671875
2010-10-04,276.4544372558594
2010-10-05,277.0157165527344
2010-10-06,278.73089599609375
2010-10-07,274.2093811035156
2010-10-08,276.26141357421875
2010-10-11,276.09521484375
2010-10-12,276.16253662109375
2010-10-13,283.1358337402344
2010-10-14,286.0454406738281
2010-10-15,276.26141357421875
2010-10-18,279.0228271484375
2010-10-19,270.3253479003906
2010-10-20,271.0797424316406
2010-10-21,275.2385559082031
2010-10-22,276.9346923828125
2010-10-25,273.8507385253906
2010-10-26,273.3700256347656
2010-10-27,270.31781005859375
2010-10-28,269.4697265625
2010-10-29,269.54681396484375
2010-11-01,272.2634582519531
2010-11-02,274.5673522949219
2010-11-03,274.322509765625
2010-11-04,279.11163330078125
2010-11-08,273.555908203125
2010-11-09,277.5379333496094
2010-11-10,279.6104736328125
2010-11-11,277.07073974609375
2010-11-12,271.9187316894531
2010-11-15,274.8394470214844
2010-11-16,269.4787902832031
2010-11-18,272.4720458984375
2010-11-19,268.8302917480469
2010-11-22,276.07757568359375
2010-11-23,273.2113037109375
2010-11-24,271.7417907714844
2010-11-25,277.9506530761719
2010-11-26,275.9278869628906
2010-11-29,277.9142761230469
2010-11-30,276.7396240234375
2010-12-01,276.8667297363281
2010-12-02,281.0482482910156
2010-12-03,283.45184326171875
2010-12-06,285.1208190917969
2010-12-07,288.3135986328125
2010-12-08,284.0096740722656
2010-12-09,285.8509826660156
2010-12-10,285.1979064941406
2010-12-13,285.2931213378906
2010-12-14,286.5040588378906
2010-12-15,290.5676574707031
2010-12-16,298.7174072265625
2010-12-20,303.85577392578125
2010-12-21,301.978271484375
2010-12-22,302.2730712890625
2010-12-23,305.4839782714844
2010-12-24,305.6880798339844
2010-12-27,306.3003234863281
2010-12-28,306.8218994140625
2010-12-29,308.8400573730469
2010-12-30,312.6541748046875
2010-12-31,312.2732238769531
2011-01-03,313.6882629394531
2011-01-04,315.7834777832031
2011-01-05,313.8016357421875
2011-01-06,315.4841613769531
2011-01-07,305.7424621582031
2011-01-10,308.0101013183594
2011-01-11,301.65625
2011-01-12,306.336669921875
2011-01-13,290.726318359375
2011-01-14,290.6447448730469
2011-01-17,296.4951477050781
2011-01-18,301.41131591796875
2011-01-19,294.75360107421875
2011-01-20,298.9532470703125
2011-01-21,294.2320861816406
2011-01-24,297.932861328125
2011-01-25,295.6651611328125
2011-01-27,289.9734802246094
2011-01-28,287.3657531738281
2011-01-31,282.78973388671875
2011-02-01,280.2046203613281
2011-02-02,280.2091369628906
2011-02-03,282.7806396484375
2011-02-04,276.4584655761719
2011-02-07,280.0459899902344
2011-02-08,280.8758544921875
2011-02-09,283.9688415527344
2011-02-10,276.939208984375
2011-02-11,275.81903076171875
2011-02-14,281.596923828125
2011-02-15,281.7783508300781
2011-02-16,281.4564208984375
2011-02-17,282.3951721191406
2011-02-18,281.2114562988281
2011-02-21,287.1026916503906
2011-02-22,284.98028564453125
2011-02-23,279.26129150390625
2011-02-24,272.91192626953125
2011-02-25,272.77587890625
2011-02-28,271.8506774902344
2011-03-01,279.5877990722656
2011-03-03,274.48114013671875
2011-03-04,277.75555419921875
2011-03-07,275.9867858886719
2011-03-08,282.6626892089844
2011-03-09,280.7760314941406
2011-03-10,280.29986572265625
2011-03-11,277.0027160644531
2011-03-14,281.25677490234375
2011-03-15,274.8485107421875
2011-03-16,274.91650390625
2011-03-17,270.18170166015625
2011-03-18,266.7712707519531
2011-03-21,265.0660095214844
2011-03-22,266.9481506347656
2011-03-23,271.5106201171875
2011-03-24,272.36773681640625
2011-03-25,286.9031982421875
2011-03-28,284.7716064453125
2011-03-29,287.83734130859375
2011-03-30,287.61517333984375
2011-03-31,294.0007629394531
2011-04-01,291.9009094238281
2011-04-04,297.7967834472656
2011-04-05,297.8058166503906
2011-04-06,297.07122802734375
2011-04-07,294.4180603027344
2011-04-08,292.73089599609375
2011-04-11,294.0279541015625
2011-04-13,299.887451171875
2011-04-15,271.161376953125
2011-04-18,263.5966491699219
2011-04-19,261.8959045410156
2011-04-20,263.7054443359375
2011-04-21,263.950439453125
2011-04-25,266.7894592285156
2011-04-26,266.8846130371094
2011-04-27,267.8642578125
2011-04-28,265.68731689453125
2011-04-29,263.6102600097656
2011-05-02,265.08868408203125
2011-05-03,264.045654296875
2011-05-04,260.29949951171875
2011-05-05,258.3721008300781
2011-05-06,262.40838623046875
2011-05-09,263.81878662109375
2011-05-10,261.2336730957031
2011-05-11,263.592041015625
2011-05-12,261.34259033203125
2011-05-13,261.0795593261719
2011-05-16,258.5443115234375
2011-05-17,257.97747802734375
2011-05-18,257.8277587890625
2011-05-19,258.1861267089844
2011-05-20,258.4944763183594
2011-05-23,257.33343505859375
2011-05-24,258.0091857910156
2011-05-25,252.94334411621094
2011-05-26,253.6650848388672
2011-05-27,254.66549682617188
2011-05-30,254.03506469726562
2011-05-31,254.496337890625
2011-06-01,256.8627624511719
2011-06-02,256.0861511230469
2011-06-03,257.2875061035156
2011-06-06,259.26995849609375
2011-06-07,264.26287841796875
2011-06-08,262.35791015625
2011-06-09,261.4261169433594
2011-06-10,261.5038146972656
2011-06-13,262.89703369140625
2011-06-14,262.412841796875
2011-06-15,259.05987548828125
2011-06-16,255.83493041992188
2011-06-17,253.03472900390625
2011-06-20,247.54400634765625
2011-06-21,249.15185546875
2011-06-22,251.7008819580078
2011-06-23,253.89810180664062
2011-06-24,261.28448486328125
2011-06-27,262.298583984375
2011-06-28,261.7732238769531
2011-06-29,263.27618408203125
2011-06-30,265.89825439453125
2011-07-01,268.0633544921875
2011-07-04,268.5019226074219
2011-07-05,270.10064697265625
2011-07-06,269.8495178222656
2011-07-07,273.68658447265625
2011-07-08,271.9370422363281
2011-07-11,266.8757019042969
2011-07-12,255.03550720214844
2011-07-13,253.73370361328125
2011-07-14,250.35784912109375
2011-07-15,249.53564453125
2011-07-18,247.8957061767578
2011-07-19,251.2851104736328
2011-07-20,251.4633331298828
2011-07-21,252.8931427001953
2011-07-22,258.3884582519531
2011-07-25,256.5154724121094
2011-07-26,255.97189331054688
2011-07-27,255.50148010253906
2011-07-28,251.33998107910156
2011-07-29,253.60569763183594
2011-08-01,257.1870422363281
2011-08-02,251.32632446289062
2011-08-03,249.64984130859375
2011-08-04,247.5074462890625
2011-08-05,236.73153686523438
2011-08-08,225.7044219970703
2011-08-09,216.93850708007812
2011-08-10,223.56661987304688
2011-08-11,222.97280883789062
2011-08-12,216.99777221679688
2011-08-16,219.1996307373047
2011-08-17,223.73568725585938
2011-08-18,215.07017517089844
2011-08-19,203.2481231689453
2011-08-22,200.49826049804688
2011-08-23,208.02171325683594
2011-08-24,205.64186096191406
2011-08-25,199.4750213623047
2011-08-26,201.2245635986328
2011-08-29,209.78494262695312
2011-08-30,214.0514373779297
2011-09-02,211.8817138671875
2011-09-05,206.93910217285156
2011-09-06,210.3605194091797
2011-09-07,209.346435546875
2011-09-08,213.64039611816406
2011-09-09,207.7796173095703
2011-09-12,200.85000610351562
2011-09-13,203.00611877441406
2011-09-14,214.84628295898438
2011-09-15,220.1680145263672
2011-09-16,218.8204803466797
2011-09-19,215.8512725830078
2011-09-20,222.6027069091797
2011-09-21,222.52056884765625
2011-09-22,214.93301391601562
2011-09-23,213.67234802246094
2011-09-26,215.15234375
2011-09-27,223.297119140625
2011-09-28,225.681640625
2011-09-29,233.06805419921875
2011-09-30,231.41891479492188
2011-10-03,226.19775390625
2011-10-04,222.78094482421875
2011-10-05,223.55291748046875
2011-10-07,229.1943817138672
2011-10-10,236.61740112304688
2011-10-11,228.81520080566406
2011-10-12,244.7849578857422
2011-10-13,246.3699951171875
2011-10-14,250.66848754882812
2011-10-17,250.92430114746094
2011-10-18,246.81307983398438
2011-10-19,249.20668029785156
2011-10-20,252.40365600585938
2011-10-21,250.11622619628906
2011-10-24,254.2179718017578
2011-10-25,262.61431884765625
2011-10-28,262.6098327636719
2011-10-31,264.34613037109375
2011-11-01,260.584228515625
2011-11-02,260.3820495605469
2011-11-03,257.4149169921875
2011-11-04,259.6059265136719
2011-11-08,261.0895080566406
2011-11-09,260.46484375
2011-11-11,254.98960876464844
2011-11-14,258.0302734375
2011-11-15,257.0657958984375
2011-11-16,255.22848510742188
2011-11-17,252.9502410888672
2011-11-18,251.78353881835938
2011-11-21,245.28880310058594
2011-11-22,250.2402801513672
2011-11-23,243.6856689453125
2011-11-24,244.93040466308594
2011-11-25,238.8213653564453
2011-11-28,242.169921875
2011-11-29,238.6605987548828
2011-11-30,239.478271484375
2011-12-01,243.93370056152344
2011-12-02,247.498046875
2011-12-05,248.14109802246094
2011-12-07,253.45091247558594
2011-12-08,250.1897430419922
2011-12-09,248.98165893554688
2011-12-12,251.73300170898438
2011-12-13,252.83078002929688
2011-12-14,251.73300170898438
2011-12-15,249.53758239746094
2011-12-16,250.28614807128906
2011-12-19,245.86744689941406
2011-12-20,245.1647491455078
2011-12-21,251.98570251464844
2011-12-22,249.95086669921875
2011-12-23,247.55319213867188
2011-12-26,255.00344848632812
2011-12-27,253.49229431152344
2011-12-28,255.56834411621094
2011-12-29,251.90293884277344
2011-12-30,254.25018310546875
2012-01-02,258.0441589355469
2012-01-03,263.1288757324219
2012-01-04,262.2193908691406
2012-01-05,260.910400390625
2012-01-06,260.17547607421875
2012-01-09,260.5796813964844
2012-01-10,263.0645446777344
2012-01-11,259.6655578613281
2012-01-12,237.76956176757812
2012-01-13,237.3975067138672
2012-01-16,242.537353515625
2012-01-17,244.54916381835938
2012-01-18,239.95596313476562
2012-01-19,238.36209106445312
2012-01-20,237.82005310058594
2012-01-23,238.87660217285156
2012-01-24,240.75975036621094
2012-01-25,244.8937530517578
2012-01-27,250.3320770263672
2012-01-30,249.16542053222656
2012-01-31,252.26124572753906
2012-02-01,251.95811462402344
2012-02-02,253.2717742919922
2012-02-03,255.6832275390625
2012-02-06,255.11827087402344
2012-02-07,250.56175231933594
2012-02-08,254.38790893554688
2012-02-09,258.13140869140625
2012-02-10,256.3401184082031
2012-02-13,256.1563415527344
2012-02-14,257.31842041015625
2012-02-15,263.1104736328125
2012-02-16,267.2306213378906
2012-02-17,270.799560546875
2012-02-21,269.9222717285156
2012-02-22,271.2083435058594
2012-02-23,269.4537353515625
2012-02-24,270.82269287109375
2012-02-27,264.87896728515625
2012-02-28,263.8729248046875
2012-02-29,264.8881530761719
2012-03-01,262.4261169433594
2012-03-02,261.420166015625
2012-03-05,258.1268615722656
2012-03-06,262.040283203125
2012-03-07,264.9248962402344
2012-03-09,262.3020935058594
2012-03-12,258.8204040527344
2012-03-13,262.7156066894531
2012-03-14,264.46551513671875
2012-03-15,264.74578857421875
2012-03-16,263.18853759765625
2012-03-19,260.6668395996094
2012-03-20,260.1019287109375
2012-03-21,263.4045104980469
2012-03-22,259.82177734375
2012-03-23,263.9005432128906
2012-03-26,260.0468444824219
2012-03-27,264.1944885253906
2012-03-28,261.1813659667969
2012-03-29,256.48699951171875
2012-03-30,263.3126220703125
2012-04-02,261.8335266113281
2012-04-03,262.5915222167969
2012-04-04,261.9162292480469
2012-04-09,259.3119201660156
2012-04-10,254.5946044921875
2012-04-11,257.62615966796875
2012-04-12,252.68846130371094
2012-04-13,220.71022033691406
2012-04-16,217.2193603515625
2012-04-17,218.7029571533203
2012-04-18,217.8348388671875
2012-04-19,220.97203063964844
2012-04-20,221.1557159423828
2012-04-23,212.29080200195312
2012-04-24,215.84141540527344
2012-04-25,215.8780975341797
2012-04-26,216.4521942138672
2012-04-27,219.6492156982422
2012-04-30,226.1807861328125
2012-05-02,227.0902099609375
2012-05-03,228.0916290283203
2012-05-04,224.3297119140625
2012-05-07,223.93016052246094
2012-05-08,219.91555786132812
